"dim_customers_key";"customer_id";"first_name";"last_name";"email";"active";"create_date";"address";"district";"city";"country";"postal_code";"phone"
1147;548;"ALLAN";"CORNISH";"ALLAN.CORNISH@sakilacustomer.org";1;"2006-02-14 22:04:37";"947 Trshavn Place";"Central Luzon";"Tarlac";"Philippines";"841";"50898428626"
1148;549;"NELSON";"CHRISTENSON";"NELSON.CHRISTENSON@sakilacustomer.org";1;"2006-02-14 22:04:37";"1764 Jalib al-Shuyukh Parkway";"Galicia";"Santiago de Compostela";"Spain";"77642";"84794532510"
1149;550;"GUY";"BROWNLEE";"GUY.BROWNLEE@sakilacustomer.org";1;"2006-02-14 22:04:37";"346 Cam Ranh Avenue";"Zhejiang";"Zhoushan";"China";"39976";"978430786151"
1150;551;"CLAYTON";"BARBEE";"CLAYTON.BARBEE@sakilacustomer.org";1;"2006-02-14 22:04:37";"1407 Pachuca de Soto Place";"Rio Grande do Sul";"Alvorada";"Brazil";"26284";"380077794770"
1151;552;"HUGH";"WALDROP";"HUGH.WALDROP@sakilacustomer.org";1;"2006-02-14 22:04:37";"904 Clarksville Drive";"Zhejiang";"Haining";"China";"52234";"955349440539"
1152;553;"MAX";"PITT";"MAX.PITT@sakilacustomer.org";1;"2006-02-14 22:04:37";"1917 Kumbakonam Parkway";"Vojvodina";"Novi Sad";"Yugoslavia";"11892";"698182547686"
1153;554;"DWAYNE";"OLVERA";"DWAYNE.OLVERA@sakilacustomer.org";1;"2006-02-14 22:04:37";"1447 Imus Place";"Gujarat";"Rajkot";"India";"12905";"62127829280"
1154;555;"DWIGHT";"LOMBARDI";"DWIGHT.LOMBARDI@sakilacustomer.org";1;"2006-02-14 22:04:37";"1497 Fengshan Drive";"KwaZulu-Natal";"Chatsworth";"South Africa";"63022";"368738360376"
1155;556;"ARMANDO";"GRUBER";"ARMANDO.GRUBER@sakilacustomer.org";1;"2006-02-14 22:04:37";"869 Shikarpur Way";"England";"Southport";"United Kingdom";"57380";"590764256785"
1156;557;"FELIX";"GAFFNEY";"FELIX.GAFFNEY@sakilacustomer.org";1;"2006-02-14 22:04:37";"1059 Yuncheng Avenue";"Vilna";"Vilnius";"Lithuania";"47498";"107092893983"
1157;558;"JIMMIE";"EGGLESTON";"JIMMIE.EGGLESTON@sakilacustomer.org";0;"2006-02-14 22:04:37";"505 Madiun Boulevard";"Dolnoslaskie";"Wroclaw";"Poland";"97271";"970638808606"
1158;559;"EVERETT";"BANDA";"EVERETT.BANDA@sakilacustomer.org";1;"2006-02-14 22:04:37";"1741 Hoshiarpur Boulevard";"al-Sharqiya";"Bilbays";"Egypt";"22372";"855066328617"
1159;560;"JORDAN";"ARCHULETA";"JORDAN.ARCHULETA@sakilacustomer.org";1;"2006-02-14 22:04:37";"1229 Varanasi (Benares) Manor";"Buenos Aires";"Avellaneda";"Argentina";"40195";"817740355461"
1160;561;"IAN";"STILL";"IAN.STILL@sakilacustomer.org";1;"2006-02-14 22:04:37";"1894 Boa Vista Way";"Texas";"Garland";"United States";"77464";"239357986667"
1161;562;"WALLACE";"SLONE";"WALLACE.SLONE@sakilacustomer.org";1;"2006-02-14 22:04:37";"1342 Sharja Way";"Sokoto & Kebbi & Zam";"Sokoto";"Nigeria";"93655";"946114054231"
1162;563;"KEN";"PREWITT";"KEN.PREWITT@sakilacustomer.org";1;"2006-02-14 22:04:37";"1342 Abha Boulevard";"Bukarest";"Bucuresti";"Romania";"10714";"997453607116"
1163;564;"BOB";"PFEIFFER";"BOB.PFEIFFER@sakilacustomer.org";1;"2006-02-14 22:04:37";"415 Pune Avenue";"Shandong";"Xintai";"China";"44274";"203202500108"
1164;565;"JAIME";"NETTLES";"JAIME.NETTLES@sakilacustomer.org";1;"2006-02-14 22:04:37";"1746 Faaa Way";"Huanuco";"Hunuco";"Peru";"32515";"863080561151"
1165;566;"CASEY";"MENA";"CASEY.MENA@sakilacustomer.org";1;"2006-02-14 22:04:37";"539 Hami Way";"Tokat";"Tokat";"Turkey";"52196";"525518075499"
1166;567;"ALFREDO";"MCADAMS";"ALFREDO.MCADAMS@sakilacustomer.org";1;"2006-02-14 22:04:37";"1407 Surakarta Manor";"Moskova";"Serpuhov";"Russian Federation";"33224";"324346485054"
1167;568;"ALBERTO";"HENNING";"ALBERTO.HENNING@sakilacustomer.org";1;"2006-02-14 22:04:37";"502 Mandi Bahauddin Parkway";"Anzotegui";"Barcelona";"Venezuela";"15992";"618156722572"
1168;569;"DAVE";"GARDINER";"DAVE.GARDINER@sakilacustomer.org";1;"2006-02-14 22:04:37";"1052 Pathankot Avenue";"Sichuan";"Leshan";"China";"77397";"128499386727"
1169;570;"IVAN";"CROMWELL";"IVAN.CROMWELL@sakilacustomer.org";1;"2006-02-14 22:04:37";"1351 Sousse Lane";"Coahuila de Zaragoza";"Monclova";"Mexico";"37815";"203804046132"
1170;571;"JOHNNIE";"CHISHOLM";"JOHNNIE.CHISHOLM@sakilacustomer.org";1;"2006-02-14 22:04:37";"1501 Pangkal Pinang Avenue";"Mazowieckie";"Plock";"Poland";"943";"770864062795"
1171;572;"SIDNEY";"BURLESON";"SIDNEY.BURLESON@sakilacustomer.org";1;"2006-02-14 22:04:37";"1405 Hagonoy Avenue";"Slaskie";"Czestochowa";"Poland";"86587";"867287719310"
1172;573;"BYRON";"BOX";"BYRON.BOX@sakilacustomer.org";1;"2006-02-14 22:04:37";"521 San Juan Bautista Tuxtepec Place";"Qaraghandy";"Zhezqazghan";"Kazakstan";"95093";"844018348565"
1173;574;"JULIAN";"VEST";"JULIAN.VEST@sakilacustomer.org";1;"2006-02-14 22:04:37";"923 Tangail Boulevard";"Tokyo-to";"Akishima";"Japan";"33384";"315528269898"
1174;575;"ISAAC";"OGLESBY";"ISAAC.OGLESBY@sakilacustomer.org";1;"2006-02-14 22:04:37";"186 Skikda Lane";"Morelos";"Cuernavaca";"Mexico";"89422";"14465669789"
1175;576;"MORRIS";"MCCARTER";"MORRIS.MCCARTER@sakilacustomer.org";1;"2006-02-14 22:04:37";"1568 Celaya Parkway";"Kaohsiung";"Fengshan";"Taiwan";"34750";"278669994384"
1176;577;"CLIFTON";"MALCOLM";"CLIFTON.MALCOLM@sakilacustomer.org";1;"2006-02-14 22:04:37";"1489 Kakamigahara Lane";"Taipei";"Tanshui";"Taiwan";"98883";"29341849811"
1177;578;"WILLARD";"LUMPKIN";"WILLARD.LUMPKIN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1819 Alessandria Loop";"Campeche";"Carmen";"Mexico";"53829";"377633994405"
1178;579;"DARYL";"LARUE";"DARYL.LARUE@sakilacustomer.org";1;"2006-02-14 22:04:37";"1208 Tama Loop";"Ninawa";"Mosul";"Iraq";"73605";"954786054144"
1179;580;"ROSS";"GREY";"ROSS.GREY@sakilacustomer.org";1;"2006-02-14 22:04:37";"951 Springs Lane";"Central Mindanao";"Iligan";"Philippines";"96115";"165164761435"
1180;581;"VIRGIL";"WOFFORD";"VIRGIL.WOFFORD@sakilacustomer.org";1;"2006-02-14 22:04:37";"760 Miyakonojo Drive";"Guerrero";"Jos Azueta";"Mexico";"64682";"294449058179"
1181;582;"ANDY";"VANHORN";"ANDY.VANHORN@sakilacustomer.org";1;"2006-02-14 22:04:37";"966 Asuncin Way";"Hidalgo";"Huejutla de Reyes";"Mexico";"62703";"995527378381"
1182;583;"MARSHALL";"THORN";"MARSHALL.THORN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1584 Ljubertsy Lane";"England";"Southampton";"United Kingdom";"22954";"285710089439"
1183;584;"SALVADOR";"TEEL";"SALVADOR.TEEL@sakilacustomer.org";1;"2006-02-14 22:04:37";"247 Jining Parkway";"Banjul";"Banjul";"Gambia";"53446";"170115379190"
1184;585;"PERRY";"SWAFFORD";"PERRY.SWAFFORD@sakilacustomer.org";1;"2006-02-14 22:04:37";"773 Dallas Manor";"Buenos Aires";"Quilmes";"Argentina";"12664";"914466027044"
1185;586;"KIRK";"STCLAIR";"KIRK.STCLAIR@sakilacustomer.org";1;"2006-02-14 22:04:37";"1923 Stara Zagora Lane";"Nantou";"Tsaotun";"Taiwan";"95179";"182178609211"
1186;587;"SERGIO";"STANFIELD";"SERGIO.STANFIELD@sakilacustomer.org";1;"2006-02-14 22:04:37";"1402 Zanzibar Boulevard";"Guanajuato";"Celaya";"Mexico";"71102";"387448063440"
1187;588;"MARION";"OCAMPO";"MARION.OCAMPO@sakilacustomer.org";1;"2006-02-14 22:04:37";"1464 Kursk Parkway";"Shandong";"Weifang";"China";"17381";"338758048786"
1188;589;"TRACY";"HERRMANN";"TRACY.HERRMANN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1074 Sanaa Parkway";"Loja";"Loja";"Ecuador";"22474";"154124128457"
1189;590;"SETH";"HANNON";"SETH.HANNON@sakilacustomer.org";1;"2006-02-14 22:04:37";"1759 Niznekamsk Avenue";"al-Manama";"al-Manama";"Bahrain";"39414";"864392582257"
1190;591;"KENT";"ARSENAULT";"KENT.ARSENAULT@sakilacustomer.org";1;"2006-02-14 22:04:37";"32 Liaocheng Way";"Minas Gerais";"Juiz de Fora";"Brazil";"1944";"410877354933"
1191;592;"TERRANCE";"ROUSH";"TERRANCE.ROUSH@sakilacustomer.org";0;"2006-02-14 22:04:37";"42 Fontana Avenue";"Fejr";"Szkesfehrvr";"Hungary";"14684";"437829801725"
1192;593;"RENE";"MCALISTER";"RENE.MCALISTER@sakilacustomer.org";1;"2006-02-14 22:04:37";"1895 Zhezqazghan Drive";"California";"Garden Grove";"United States";"36693";"137809746111"
1193;594;"EDUARDO";"HIATT";"EDUARDO.HIATT@sakilacustomer.org";1;"2006-02-14 22:04:37";"1837 Kaduna Parkway";"Inner Mongolia";"Jining";"China";"82580";"640843562301"
1194;595;"TERRENCE";"GUNDERSON";"TERRENCE.GUNDERSON@sakilacustomer.org";1;"2006-02-14 22:04:37";"844 Bucuresti Place";"Liaoning";"Jinzhou";"China";"36603";"935952366111"
1195;596;"ENRIQUE";"FORSYTHE";"ENRIQUE.FORSYTHE@sakilacustomer.org";1;"2006-02-14 22:04:37";"1101 Bucuresti Boulevard";"West Greece";"Patras";"Greece";"97661";"199514580428"
1196;597;"FREDDIE";"DUGGAN";"FREDDIE.DUGGAN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1103 Quilmes Boulevard";"Piura";"Sullana";"Peru";"52137";"644021380889"
1197;598;"WADE";"DELVALLE";"WADE.DELVALLE@sakilacustomer.org";1;"2006-02-14 22:04:37";"1331 Usak Boulevard";"Vaud";"Lausanne";"Switzerland";"61960";"145308717464"
1198;599;"AUSTIN";"CINTRON";"AUSTIN.CINTRON@sakilacustomer.org";1;"2006-02-14 22:04:37";"1325 Fukuyama Street";"Heilongjiang";"Tieli";"China";"27107";"288241215394"
